question,question_fr,order,disagg_var1,disagg_var1_fr,disaggregate1,disaggregate1_fr,label,label_fr,colpercent,round,collowercl,coluppercl,numerator,denominator,Suppress,notes,notes_fr,notes2,notes2_fr,Table,infobase_order
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,7 times to once a month,7 fois à une fois par mois,16.10525435,,10.03241684,24.8391969,30,186,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,19.79344144,,12.62342569,29.65384468,38,186,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Belonging to a gender or sexual minority,L’identité de genre ou de minorité sexuelle,Not LGBTQ2+,Pas LGBTQ2+,3 times a week to daily,3 fois par semaine à tous les jours,23.54530647,,16.25928432,32.81680457,41,186,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.","The LGBTQ2+ group includes all individuals who indicated a valid non-binary gender identity, those who indicated a transgender identity, or a sexuality other than heterosexual.","Le groupe LGBTQ2+ comprend toutes les personnes ayant indiqué une identité de genre non binaire valide, celles ayant indiqué une identité transgenre ou une sexualité autre qu'hétérosexuelle.",Table PR_Q17r * gen_sex_min,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,One to 6 times a year,1 à 6 fois par année,28.22897876,,16.32119498,44.23223239,11,37,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,7 times to once a month,7 fois à une fois par mois,18.623277,,7.706241115,38.54667589,6,37,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,21.38112981,,8.298979447,44.97192652,7,37,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,Housing insecurity,Précarité du logement,3 times a week to daily,3 fois par semaine à tous les jours,31.76661442,,17.18861772,51.08187936,13,37,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,One to 6 times a year,1 à 6 fois par année,46.53019554,^,38.79303233,54.43801814,101,218,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,7 times to once a month,7 fois à une fois par mois,14.41214735,,9.469891948,21.32611467,33,218,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,Twice a month to twice a week,2 fois par mois à 2 fois par semaine,20.66316957,,12.81656797,31.57389811,46,218,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Past 12 month experience of homelessness,Expérience de sans-abri au cours des 12 derniers mois,No housing insecurity,Pas de précarité du logement,3 times a week to daily,3 fois par semaine à tous les jours,18.39448755,,11.49903791,28.11142008,38,218,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q0809,17
Frequency of opioid use for non-medical purposes in past 12 months,Fréquence de consommation d’opioïdes à des fins non médicales au cours des 12 derniers mois,34,Education,L'éducation,Up to high school,Jusqu'au lycée,One to 6 times a year,1 à 6 fois par année,43.8507637,,34.17431272,54.01866257,45,105,,"Among those who have used opioids for non-medical purposes in the past 12 months, percent who used them for this purpose at various frequencies.","Parmi ceux ayant consommé des opioïdes à des fins non médicales au cours des 12 derniers mois, pourcentage qui en ont consommé à ces fins à différentes fréquences.",,,Table PR_Q17r * DEM_Q10r,17
